CallAccountShortName;ExecDate;Currency;Nominal;vextir;bp
bank7;2020-01-23;EUR;27458,7385;ESTR O/N;0
bank8;2020-01-23;USD;384447279,3;SOFR O/N;-100
bank9;2020-01-23;USD;0;BGCR O/N;100
bank10;2020-01-23;USD;0,309662365;EFFR O/N;200
bank11;2020-01-23;USD;-4072890,524;TGCR O/N;0
bank12;2020-01-23;USD;19244,12417;OBFR O/N;0
bank13;2020-01-23;ISK;327218292,2;REIBOR O/N;-100
bank14;2020-01-23;EUR;0;ESTR O/N;100
bank15;2020-01-23;USD;0,383995304;SOFR O/N;200
bank16;2020-01-23;USD;-5298955,354;BGCR O/N;0
bank17;2020-01-23;USD;24842,47485;EFFR O/N;0
bank18;2020-01-23;USD;274700410,5;TGCR O/N;-100
bank19;2020-01-23;USD;0;OBFR O/N;100
bank20;2020-01-23;ISK;0,254788928;REIBOR O/N;200
bank1;2020-01-24;USD;-7176901,829;SOFR O/N;0
bank2;2020-01-24;USD;32854,71859;BGCR O/N;0
bank3;2020-01-24;USD;256038733,6;EFFR O/N;-100
bank4;2020-01-24;USD;0;TGCR O/N;100
bank5;2020-01-24;USD;0,366535572;OBFR O/N;200
bank6;2020-01-24;ISK;-9633984,442;REIBOR O/N;0
bank7;2020-01-24;EUR;27184,15112;ESTR O/N;0
bank8;2020-01-24;USD;384447279,3;SOFR O/N;-100
bank9;2020-01-24;USD;0;BGCR O/N;100
bank10;2020-01-24;USD;0,309662365;EFFR O/N;200
bank11;2020-01-24;USD;-4072890,524;TGCR O/N;0
bank12;2020-01-24;USD;19244,12417;OBFR O/N;0
bank13;2020-01-24;ISK;327218292,2;REIBOR O/N;-100
bank14;2020-01-24;EUR;0;ESTR O/N;100
bank15;2020-01-24;USD;0,380155351;SOFR O/N;200
bank16;2020-01-24;USD;-5378439,684;BGCR O/N;0
bank17;2020-01-24;USD;25215,11198;EFFR O/N;0
bank18;2020-01-24;USD;278820916,6;TGCR O/N;-100
bank19;2020-01-24;USD;0;OBFR O/N;100
bank20;2020-01-24;ISK;0,254788928;REIBOR O/N;200
bank1;2020-01-25;USD;-7176901,829;SOFR O/N;0
bank2;2020-01-25;USD;32526,1714;BGCR O/N;0
bank3;2020-01-25;USD;259879314,7;EFFR O/N;-100
bank4;2020-01-25;USD;0;TGCR O/N;100
bank5;2020-01-25;USD;0,362870216;OBFR O/N;200
bank6;2020-01-25;ISK;-9778494,209;REIBOR O/N;0
bank7;2020-01-25;EUR;27184,15112;ESTR O/N;0
bank8;2020-01-25;USD;384447279,3;SOFR O/N;-100
bank9;2020-01-25;USD;0;BGCR O/N;100
bank10;2020-01-25;USD;0,314307301;EFFR O/N;200
bank11;2020-01-25;USD;-4072890,524;TGCR O/N;0
bank12;2020-01-25;USD;19051,68293;OBFR O/N;0
bank13;2020-01-25;ISK;323946109,2;REIBOR O/N;-100
bank14;2020-01-25;EUR;0;ESTR O/N;100
bank15;2020-01-25;USD;0,380155351;SOFR O/N;200
bank16;2020-01-25;USD;-5459116,28;BGCR O/N;0
bank17;2020-01-25;USD;25593,33866;EFFR O/N;0
bank18;2020-01-25;USD;278820916,6;TGCR O/N;-100
bank19;2020-01-25;USD;0;OBFR O/N;100
bank20;2020-01-25;ISK;0,252241038;REIBOR O/N;200
bank1;2020-01-26;USD;-7176901,829;SOFR O/N;0
bank2;2020-01-26;USD;32526,1714;BGCR O/N;0
bank3;2020-01-26;USD;259879314,7;EFFR O/N;-100
bank4;2020-01-26;USD;0;TGCR O/N;100
bank5;2020-01-26;USD;0,368313269;OBFR O/N;200
bank6;2020-01-26;ISK;-9778494,209;REIBOR O/N;0
bank7;2020-01-26;EUR;26912,30961;ESTR O/N;0
bank8;2020-01-26;USD;380602806,5;SOFR O/N;-100
bank9;2020-01-26;USD;0;BGCR O/N;100
bank10;2020-01-26;USD;0,314307301;EFFR O/N;200
bank11;2020-01-26;USD;-4072890,524;TGCR O/N;0
bank12;2020-01-26;USD;19337,45817;OBFR O/N;0
bank13;2020-01-26;ISK;320706648,2;REIBOR O/N;-100
bank14;2020-01-26;EUR;0;ESTR O/N;100
bank15;2020-01-26;USD;0,385857682;SOFR O/N;200
bank16;2020-01-26;USD;-5404525,117;BGCR O/N;0
bank17;2020-01-26;USD;25593,33866;EFFR O/N;0
bank18;2020-01-26;USD;283003230,4;TGCR O/N;-100
bank19;2020-01-26;USD;0;OBFR O/N;100
bank20;2020-01-26;ISK;0,252241038;REIBOR O/N;200
bank1;2020-01-27;USD;-7105132,811;SOFR O/N;0
bank2;2020-01-27;USD;32200,90969;BGCR O/N;0
bank3;2020-01-27;USD;259879314,7;EFFR O/N;-100
bank4;2020-01-27;USD;0;TGCR O/N;100
bank5;2020-01-27;USD;0,368313269;OBFR O/N;200
bank6;2020-01-27;ISK;-9680709,267;REIBOR O/N;0
bank7;2020-01-27;EUR;27315,99425;ESTR O/N;0
bank8;2020-01-27;USD;376796778,4;SOFR O/N;-100
bank9;2020-01-27;USD;0;BGCR O/N;100
bank10;2020-01-27;USD;0,31902191;EFFR O/N;200
bank11;2020-01-27;USD;-4072890,524;TGCR O/N;0
bank12;2020-01-27;USD;19337,45817;OBFR O/N;0
bank13;2020-01-27;ISK;325517247,9;REIBOR O/N;-100
bank14;2020-01-27;EUR;0;ESTR O/N;100
bank15;2020-01-27;USD;0,385857682;SOFR O/N;200
bank16;2020-01-27;USD;-5350479,866;BGCR O/N;0
bank17;2020-01-27;USD;25977,23874;EFFR O/N;0
bank18;2020-01-27;USD;283003230,4;TGCR O/N;-100
bank19;2020-01-27;USD;0;OBFR O/N;100
bank20;2020-01-27;ISK;0,252241038;REIBOR O/N;200
bank1;2020-01-28;USD;-7034081,482;SOFR O/N;0
bank2;2020-01-28;USD;32200,90969;BGCR O/N;0
bank3;2020-01-28;USD;257280521,5;EFFR O/N;-100
bank4;2020-01-28;USD;0;TGCR O/N;100
bank5;2020-01-28;USD;0,373837968;OBFR O/N;200
bank6;2020-01-28;ISK;-9680709,267;REIBOR O/N;0
bank7;2020-01-28;EUR;27315,99425;ESTR O/N;0
bank8;2020-01-28;USD;373028810,6;SOFR O/N;-100
bank9;2020-01-28;USD;0;BGCR O/N;100
bank10;2020-01-28;USD;0,315831691;EFFR O/N;200
bank11;2020-01-28;USD;-4072890,524;TGCR O/N;0
bank12;2020-01-28;USD;19627,52004;OBFR O/N;0
bank13;2020-01-28;ISK;322262075,4;REIBOR O/N;-100
bank14;2020-01-28;EUR;0;ESTR O/N;100
bank15;2020-01-28;USD;0,391645547;SOFR O/N;200
bank16;2020-01-28;USD;-5430737,064;BGCR O/N;0
bank17;2020-01-28;USD;26366,89732;EFFR O/N;0
bank18;2020-01-28;USD;280173198,1;TGCR O/N;-100
bank19;2020-01-28;USD;0;OBFR O/N;100
bank20;2020-01-28;ISK;0,249718628;REIBOR O/N;200
bank1;2020-01-29;USD;-7034081,482;SOFR O/N;0
bank2;2020-01-29;USD;32200,90969;BGCR O/N;0
bank3;2020-01-29;USD;257280521,5;EFFR O/N;-100
bank4;2020-01-29;USD;0;TGCR O/N;100
bank5;2020-01-29;USD;0,373837968;OBFR O/N;200
bank6;2020-01-29;ISK;-9680709,267;REIBOR O/N;0
bank7;2020-01-29;EUR;27042,83431;ESTR O/N;0
bank8;2020-01-29;USD;369298522,5;SOFR O/N;-100
bank9;2020-01-29;USD;0;BGCR O/N;100
bank10;2020-01-29;USD;0,320569167;EFFR O/N;200
bank11;2020-01-29;USD;-4032161,619;TGCR O/N;0
bank12;2020-01-29;USD;19627,52004;OBFR O/N;0
bank13;2020-01-29;ISK;322262075,4;REIBOR O/N;-100
bank14;2020-01-29;EUR;0;ESTR O/N;100
bank15;2020-01-29;USD;0,387729091;SOFR O/N;200
bank16;2020-01-29;USD;-5430737,064;BGCR O/N;0
bank17;2020-01-29;USD;26103,22834;EFFR O/N;0
bank18;2020-01-29;USD;280173198,1;TGCR O/N;-100
bank19;2020-01-29;USD;0;OBFR O/N;100
bank20;2020-01-29;ISK;0,253464407;REIBOR O/N;200
bank1;2020-01-30;USD;-7034081,482;SOFR O/N;0
bank2;2020-01-30;USD;32200,90969;BGCR O/N;0
bank3;2020-01-30;USD;261139729,3;EFFR O/N;-100
bank4;2020-01-30;USD;0;TGCR O/N;100
bank5;2020-01-30;USD;0,379445538;OBFR O/N;200
bank6;2020-01-30;ISK;-9680709,267;REIBOR O/N;0
bank7;2020-01-30;EUR;27042,83431;ESTR O/N;0
bank8;2020-01-30;USD;365605537,3;SOFR O/N;-100
bank9;2020-01-30;USD;0;BGCR O/N;100
bank10;2020-01-30;USD;0,320569167;EFFR O/N;200
bank11;2020-01-30;USD;-3991840,003;TGCR O/N;0
bank12;2020-01-30;USD;19627,52004;OBFR O/N;0
bank13;2020-01-30;ISK;322262075,4;REIBOR O/N;-100
bank14;2020-01-30;EUR;0;ESTR O/N;100
bank15;2020-01-30;USD;0,393545028;SOFR O/N;200
bank16;2020-01-30;USD;-5430737,064;BGCR O/N;0
bank17;2020-01-30;USD;26103,22834;EFFR O/N;0
bank18;2020-01-30;USD;280173198,1;TGCR O/N;-100
bank19;2020-01-30;USD;0;OBFR O/N;100
bank20;2020-01-30;ISK;0,250929763;REIBOR O/N;200
bank1;2020-01-31;USD;-7034081,482;SOFR O/N;0
bank2;2020-01-31;USD;32200,90969;BGCR O/N;0
bank3;2020-01-31;USD;261139729,3;EFFR O/N;-100
bank4;2020-01-31;USD;0;TGCR O/N;100
bank5;2020-01-31;USD;0,385137221;OBFR O/N;200
bank6;2020-01-31;ISK;-9825919,906;REIBOR O/N;0
bank7;2020-01-31;EUR;27448,47682;ESTR O/N;0
bank8;2020-01-31;USD;365605537,3;SOFR O/N;-100
bank9;2020-01-31;USD;0;BGCR O/N;100
bank10;2020-01-31;USD;0,320569167;EFFR O/N;200
bank11;2020-01-31;USD;-3991840,003;TGCR O/N;0
bank12;2020-01-31;USD;19627,52004;OBFR O/N;0
bank13;2020-01-31;ISK;322262075,4;REIBOR O/N;-100
bank14;2020-01-31;EUR;0;ESTR O/N;100
bank15;2020-01-31;USD;0,389609577;SOFR O/N;200
bank16;2020-01-31;USD;-5430737,064;BGCR O/N;0
bank17;2020-01-31;USD;26103,22834;EFFR O/N;0
bank18;2020-01-31;USD;280173198,1;TGCR O/N;-100
bank19;2020-01-31;USD;0;OBFR O/N;100
bank20;2020-01-31;ISK;0,250929763;REIBOR O/N;200
bank1;2020-02-01;USD;-7034081,482;SOFR O/N;0
bank2;2020-02-01;USD;32683,92333;BGCR O/N;0
bank3;2020-02-01;USD;258528332;EFFR O/N;-100
bank4;2020-02-01;USD;0;TGCR O/N;100
bank5;2020-02-01;USD;0,381285848;OBFR O/N;200
bank6;2020-02-01;ISK;-9973308,704;REIBOR O/N;0
bank7;2020-02-01;EUR;27448,47682;ESTR O/N;0
bank8;2020-02-01;USD;361949481,9;SOFR O/N;-100
bank9;2020-02-01;USD;0;BGCR O/N;100
bank10;2020-02-01;USD;0,320569167;EFFR O/N;200
bank11;2020-02-01;USD;-3991840,003;TGCR O/N;0
bank12;2020-02-01;USD;19431,24484;OBFR O/N;0
bank13;2020-02-01;ISK;327096006,5;REIBOR O/N;-100
bank14;2020-02-01;EUR;0;ESTR O/N;100
bank15;2020-02-01;USD;0,385713482;SOFR O/N;200
bank16;2020-02-01;USD;-5376429,693;BGCR O/N;0
bank17;2020-02-01;USD;25842,19606;EFFR O/N;0
bank18;2020-02-01;USD;284375796;TGCR O/N;-100
bank19;2020-02-01;USD;0;OBFR O/N;100
bank20;2020-02-01;ISK;0,250929763;REIBOR O/N;200
bank1;2020-02-02;USD;-7139592,705;SOFR O/N;0
bank2;2020-02-02;USD;33174,18218;BGCR O/N;0
bank3;2020-02-02;USD;255943048,7;EFFR O/N;-100
bank4;2020-02-02;USD;0;TGCR O/N;100
bank5;2020-02-02;USD;0,381285848;OBFR O/N;200
bank6;2020-02-02;ISK;-9973308,704;REIBOR O/N;0
bank7;2020-02-02;EUR;27448,47682;ESTR O/N;0
bank8;2020-02-02;USD;367378724,2;SOFR O/N;-100
bank9;2020-02-02;USD;0;BGCR O/N;100
bank10;2020-02-02;USD;0,320569167;EFFR O/N;200
bank11;2020-02-02;USD;-3991840,003;TGCR O/N;0
bank12;2020-02-02;USD;19431,24484;OBFR O/N;0
bank13;2020-02-02;ISK;332002446,6;REIBOR O/N;-100
bank14;2020-02-02;EUR;0;ESTR O/N;100
bank15;2020-02-02;USD;0,385713482;SOFR O/N;200
bank16;2020-02-02;USD;-5457076,138;BGCR O/N;0
bank17;2020-02-02;USD;25842,19606;EFFR O/N;0
bank18;2020-02-02;USD;288641433;TGCR O/N;-100
bank19;2020-02-02;USD;0;OBFR O/N;100
bank20;2020-02-02;ISK;0,250929763;REIBOR O/N;200
bank1;2020-02-03;USD;-7139592,705;SOFR O/N;0
bank2;2020-02-03;USD;33671,79491;BGCR O/N;0
bank3;2020-02-03;USD;253383618,2;EFFR O/N;-100
bank4;2020-02-03;USD;0;TGCR O/N;100
bank5;2020-02-03;USD;0,381285848;OBFR O/N;200
bank6;2020-02-03;ISK;-10122908,33;REIBOR O/N;0
bank7;2020-02-03;EUR;27448,47682;ESTR O/N;0
bank8;2020-02-03;USD;363704936,9;SOFR O/N;-100
bank9;2020-02-03;USD;0;BGCR O/N;100
bank10;2020-02-03;USD;0,320569167;EFFR O/N;200
bank11;2020-02-03;USD;-3991840,003;TGCR O/N;0
bank12;2020-02-03;USD;19431,24484;OBFR O/N;0
bank13;2020-02-03;ISK;336982483,3;REIBOR O/N;-100
bank14;2020-02-03;EUR;0;ESTR O/N;100
bank15;2020-02-03;USD;0,385713482;SOFR O/N;200
bank16;2020-02-03;USD;-5402505,377;BGCR O/N;0
bank17;2020-02-03;USD;25583,7741;EFFR O/N;0
bank18;2020-02-03;USD;288641433;TGCR O/N;-100
bank19;2020-02-03;USD;0;OBFR O/N;100
bank20;2020-02-03;ISK;0,248420466;REIBOR O/N;200
bank1;2020-02-04;USD;-7246686,595;SOFR O/N;0
bank2;2020-02-04;USD;33671,79491;BGCR O/N;0
bank3;2020-02-04;USD;253383618,2;EFFR O/N;-100
bank4;2020-02-04;USD;0;TGCR O/N;100
bank5;2020-02-04;USD;0,387005136;OBFR O/N;200
bank6;2020-02-04;ISK;-10122908,33;REIBOR O/N;0
bank7;2020-02-04;EUR;27173,99206;ESTR O/N;0
bank8;2020-02-04;USD;360067887,6;SOFR O/N;-100
bank9;2020-02-04;USD;0;BGCR O/N;100
bank10;2020-02-04;USD;0,320569167;EFFR O/N;200
bank11;2020-02-04;USD;-3991840,003;TGCR O/N;0
bank12;2020-02-04;USD;19236,93239;OBFR O/N;0
bank13;2020-02-04;ISK;336982483,3;REIBOR O/N;-100
bank14;2020-02-04;EUR;0;ESTR O/N;100
bank15;2020-02-04;USD;0,391499184;SOFR O/N;200
bank16;2020-02-04;USD;-5402505,377;BGCR O/N;0
bank17;2020-02-04;USD;25327,93636;EFFR O/N;0
bank18;2020-02-04;USD;292971054,5;TGCR O/N;-100
bank19;2020-02-04;USD;0;OBFR O/N;100
bank20;2020-02-04;ISK;0,248420466;REIBOR O/N;200
bank1;2020-02-05;USD;-7355386,894;SOFR O/N;0
bank2;2020-02-05;USD;33671,79491;BGCR O/N;0
bank3;2020-02-05;USD;253383618,2;EFFR O/N;-100
bank4;2020-02-05;USD;0;TGCR O/N;100
bank5;2020-02-05;USD;0,383135085;OBFR O/N;200
bank6;2020-02-05;ISK;-10122908,33;REIBOR O/N;0
bank7;2020-02-05;EUR;27173,99206;ESTR O/N;0
bank8;2020-02-05;USD;356467208,7;SOFR O/N;-100
bank9;2020-02-05;USD;0;BGCR O/N;100
bank10;2020-02-05;USD;0,320569167;EFFR O/N;200
bank11;2020-02-05;USD;-3951921,603;TGCR O/N;0
bank12;2020-02-05;USD;19236,93239;OBFR O/N;0
bank13;2020-02-05;ISK;336982483,3;REIBOR O/N;-100
bank14;2020-02-05;EUR;0;ESTR O/N;100
bank15;2020-02-05;USD;0,391499184;SOFR O/N;200
bank16;2020-02-05;USD;-5402505,377;BGCR O/N;0
bank17;2020-02-05;USD;25327,93636;EFFR O/N;0
bank18;2020-02-05;USD;292971054,5;TGCR O/N;-100
bank19;2020-02-05;USD;0;OBFR O/N;100
bank20;2020-02-05;ISK;0,248420466;REIBOR O/N;200
bank1;2020-02-06;USD;-7355386,894;SOFR O/N;0
bank2;2020-02-06;USD;33335,07696;BGCR O/N;0
bank3;2020-02-06;USD;253383618,2;EFFR O/N;-100
bank4;2020-02-06;USD;0;TGCR O/N;100
bank5;2020-02-06;USD;0,379303734;OBFR O/N;200
bank6;2020-02-06;ISK;-10274751,96;REIBOR O/N;0
bank7;2020-02-06;EUR;27173,99206;ESTR O/N;0
bank8;2020-02-06;USD;356467208,7;SOFR O/N;-100
bank9;2020-02-06;USD;0;BGCR O/N;100
bank10;2020-02-06;USD;0,325377704;EFFR O/N;200
bank11;2020-02-06;USD;-3912402,387;TGCR O/N;0
bank12;2020-02-06;USD;19236,93239;OBFR O/N;0
bank13;2020-02-06;ISK;336982483,3;REIBOR O/N;-100
bank14;2020-02-06;EUR;0;ESTR O/N;100
bank15;2020-02-06;USD;0,387584192;SOFR O/N;200
bank16;2020-02-06;USD;-5402505,377;BGCR O/N;0
bank17;2020-02-06;USD;25327,93636;EFFR O/N;0
bank18;2020-02-06;USD;292971054,5;TGCR O/N;-100
bank19;2020-02-06;USD;0;OBFR O/N;100
bank20;2020-02-06;ISK;0,252146773;REIBOR O/N;200
bank1;2020-02-07;USD;-7281833,025;SOFR O/N;0
bank2;2020-02-07;USD;33335,07696;BGCR O/N;0
bank3;2020-02-07;USD;253383618,2;EFFR O/N;-100
bank4;2020-02-07;USD;0;TGCR O/N;100
bank5;2020-02-07;USD;0,375510697;OBFR O/N;200
bank6;2020-02-07;ISK;-10274751,96;REIBOR O/N;0
bank7;2020-02-07;EUR;27173,99206;ESTR O/N;0
bank8;2020-02-07;USD;361814216,8;SOFR O/N;-100
bank9;2020-02-07;USD;0;BGCR O/N;100
bank10;2020-02-07;USD;0,322123927;EFFR O/N;200
bank11;2020-02-07;USD;-3912402,387;TGCR O/N;0
bank12;2020-02-07;USD;19044,56307;OBFR O/N;0
bank13;2020-02-07;ISK;333612658,5;REIBOR O/N;-100
bank14;2020-02-07;EUR;0;ESTR O/N;100
bank15;2020-02-07;USD;0,393397955;SOFR O/N;200
bank16;2020-02-07;USD;-5402505,377;BGCR O/N;0
bank17;2020-02-07;USD;25327,93636;EFFR O/N;0
bank18;2020-02-07;USD;292971054,5;TGCR O/N;-100
bank19;2020-02-07;USD;0;OBFR O/N;100
bank20;2020-02-07;ISK;0,249625305;REIBOR O/N;200
bank1;2020-02-08;USD;-7281833,025;SOFR O/N;0
bank2;2020-02-08;USD;33335,07696;BGCR O/N;0
bank3;2020-02-08;USD;250849782;EFFR O/N;-100
bank4;2020-02-08;USD;0;TGCR O/N;100
bank5;2020-02-08;USD;0,37175559;OBFR O/N;200
bank6;2020-02-08;ISK;-10172004,44;REIBOR O/N;0
bank7;2020-02-08;EUR;26902,25214;ESTR O/N;0
bank8;2020-02-08;USD;361814216,8;SOFR O/N;-100
bank9;2020-02-08;USD;0;BGCR O/N;100
bank10;2020-02-08;USD;0,322123927;EFFR O/N;200
bank11;2020-02-08;USD;-3912402,387;TGCR O/N;0
bank12;2020-02-08;USD;19044,56307;OBFR O/N;0
bank13;2020-02-08;ISK;338616848,4;REIBOR O/N;-100
bank14;2020-02-08;EUR;0;ESTR O/N;100
bank15;2020-02-08;USD;0,389463975;SOFR O/N;200
bank16;2020-02-08;USD;-5402505,377;BGCR O/N;0
bank17;2020-02-08;USD;25327,93636;EFFR O/N;0
bank18;2020-02-08;USD;292971054,5;TGCR O/N;-100
bank19;2020-02-08;USD;0;OBFR O/N;100
bank20;2020-02-08;ISK;0,253369684;REIBOR O/N;200
bank1;2020-02-09;USD;-7391060,521;SOFR O/N;0
bank2;2020-02-09;USD;33001,72619;BGCR O/N;0
bank3;2020-02-09;USD;250849782;EFFR O/N;-100
bank4;2020-02-09;USD;0;TGCR O/N;100
bank5;2020-02-09;USD;0,37175559;OBFR O/N;200
bank6;2020-02-09;ISK;-10070284,4;REIBOR O/N;0
bank7;2020-02-09;EUR;26633,22961;ESTR O/N;0
bank8;2020-02-09;USD;361814216,8;SOFR O/N;-100
bank9;2020-02-09;USD;0;BGCR O/N;100
bank10;2020-02-09;USD;0,322123927;EFFR O/N;200
bank11;2020-02-09;USD;-3873278,363;TGCR O/N;0
bank12;2020-02-09;USD;19044,56307;OBFR O/N;0
bank13;2020-02-09;ISK;338616848,4;REIBOR O/N;-100
bank14;2020-02-09;EUR;0;ESTR O/N;100
bank15;2020-02-09;USD;0,389463975;SOFR O/N;200
bank16;2020-02-09;USD;-5483542,958;BGCR O/N;0
bank17;2020-02-09;USD;25327,93636;EFFR O/N;0
bank18;2020-02-09;USD;292971054,5;TGCR O/N;-100
bank19;2020-02-09;USD;0;OBFR O/N;100
bank20;2020-02-09;ISK;0,250835988;REIBOR O/N;200
bank1;2020-02-10;USD;-7317149,915;SOFR O/N;0
bank2;2020-02-10;USD;33001,72619;BGCR O/N;0
bank3;2020-02-10;USD;250849782;EFFR O/N;-100
bank4;2020-02-10;USD;0;TGCR O/N;100
bank5;2020-02-10;USD;0,37175559;OBFR O/N;200
bank6;2020-02-10;ISK;-10070284,4;REIBOR O/N;0
bank7;2020-02-10;EUR;27032,72806;ESTR O/N;0
bank8;2020-02-10;USD;358196074,6;SOFR O/N;-100
bank9;2020-02-10;USD;0;BGCR O/N;100
bank10;2020-02-10;USD;0,322123927;EFFR O/N;200
bank11;2020-02-10;USD;-3873278,363;TGCR O/N;0
bank12;2020-02-10;USD;19044,56307;OBFR O/N;0
bank13;2020-02-10;ISK;338616848,4;REIBOR O/N;-100
bank14;2020-02-10;EUR;0;ESTR O/N;100
bank15;2020-02-10;USD;0,385569336;SOFR O/N;200
bank16;2020-02-10;USD;-5428707,528;BGCR O/N;0
bank17;2020-02-10;USD;25707,85541;EFFR O/N;0
bank18;2020-02-10;USD;292971054,5;TGCR O/N;-100
bank19;2020-02-10;USD;0;OBFR O/N;100
bank20;2020-02-10;ISK;0,248327628;REIBOR O/N;200
bank1;2020-02-11;USD;-7243978,416;SOFR O/N;0
bank2;2020-02-11;USD;33496,75209;BGCR O/N;0
bank3;2020-02-11;USD;248341284,2;EFFR O/N;-100
bank4;2020-02-11;USD;0;TGCR O/N;100
bank5;2020-02-11;USD;0,37175559;OBFR O/N;200
bank6;2020-02-11;ISK;-10070284,4;REIBOR O/N;0
bank7;2020-02-11;EUR;27032,72806;ESTR O/N;0
bank8;2020-02-11;USD;358196074,6;SOFR O/N;-100
bank9;2020-02-11;USD;0;BGCR O/N;100
bank10;2020-02-11;USD;0,322123927;EFFR O/N;200
bank11;2020-02-11;USD;-3873278,363;TGCR O/N;0
bank12;2020-02-11;USD;18854,11744;OBFR O/N;0
bank13;2020-02-11;ISK;335230679,9;REIBOR O/N;-100
bank14;2020-02-11;EUR;0;ESTR O/N;100
bank15;2020-02-11;USD;0,381713642;SOFR O/N;200
bank16;2020-02-11;USD;-5428707,528;BGCR O/N;0
bank17;2020-02-11;USD;25707,85541;EFFR O/N;0
bank18;2020-02-11;USD;297365620,3;TGCR O/N;-100
bank19;2020-02-11;USD;0;OBFR O/N;100
bank20;2020-02-11;ISK;0,248327628;REIBOR O/N;200
bank1;2020-02-12;USD;-7243978,416;SOFR O/N;0
bank2;2020-02-12;USD;33496,75209;BGCR O/N;0
bank3;2020-02-12;USD;248341284,2;EFFR O/N;-100
bank4;2020-02-12;USD;0;TGCR O/N;100
bank5;2020-02-12;USD;0,37175559;OBFR O/N;200
bank6;2020-02-12;ISK;-9969581,552;REIBOR O/N;0
bank7;2020-02-12;EUR;27032,72806;ESTR O/N;0
bank8;2020-02-12;USD;354614113,9;SOFR O/N;-100
bank9;2020-02-12;USD;0;BGCR O/N;100
bank10;2020-02-12;USD;0,318902688;EFFR O/N;200
bank11;2020-02-12;USD;-3931377,538;TGCR O/N;0
bank12;2020-02-12;USD;18665,57626;OBFR O/N;0
bank13;2020-02-12;ISK;331878373,1;REIBOR O/N;-100
bank14;2020-02-12;EUR;0;ESTR O/N;100
bank15;2020-02-12;USD;0,381713642;SOFR O/N;200
bank16;2020-02-12;USD;-5428707,528;BGCR O/N;0
bank17;2020-02-12;USD;25450,77685;EFFR O/N;0
bank18;2020-02-12;USD;294391964,1;TGCR O/N;-100
bank19;2020-02-12;USD;0;OBFR O/N;100
bank20;2020-02-12;ISK;0,248327628;REIBOR O/N;200
bank1;2020-02-13;USD;-7243978,416;SOFR O/N;0
bank2;2020-02-13;USD;33161,78457;BGCR O/N;0
bank3;2020-02-13;USD;245857871,4;EFFR O/N;-100
bank4;2020-02-13;USD;0;TGCR O/N;100
bank5;2020-02-13;USD;0,37175559;OBFR O/N;200
bank6;2020-02-13;ISK;-10119125,28;REIBOR O/N;0
bank7;2020-02-13;EUR;27438,21898;ESTR O/N;0
bank8;2020-02-13;USD;359933325,6;SOFR O/N;-100
bank9;2020-02-13;USD;0;BGCR O/N;100
bank10;2020-02-13;USD;0,318902688;EFFR O/N;200
bank11;2020-02-13;USD;-3931377,538;TGCR O/N;0
bank12;2020-02-13;USD;18478,9205;OBFR O/N;0
bank13;2020-02-13;ISK;328559589,4;REIBOR O/N;-100
bank14;2020-02-13;EUR;0;ESTR O/N;100
bank15;2020-02-13;USD;0,387439347;SOFR O/N;200
bank16;2020-02-13;USD;-5510138,141;BGCR O/N;0
bank17;2020-02-13;USD;25196,26908;EFFR O/N;0
bank18;2020-02-13;USD;294391964,1;TGCR O/N;-100
bank19;2020-02-13;USD;0;OBFR O/N;100
bank20;2020-02-13;ISK;0,252052542;REIBOR O/N;200
bank1;2020-02-14;USD;-7243978,416;SOFR O/N;0
bank2;2020-02-14;USD;33161,78457;BGCR O/N;0
bank3;2020-02-14;USD;245857871,4;EFFR O/N;-100
bank4;2020-02-14;USD;0;TGCR O/N;100
bank5;2020-02-14;USD;0,368038034;OBFR O/N;200
bank6;2020-02-14;ISK;-10017934,02;REIBOR O/N;0
bank7;2020-02-14;EUR;27849,79226;ESTR O/N;0
bank8;2020-02-14;USD;356333992,4;SOFR O/N;-100
bank9;2020-02-14;USD;0;BGCR O/N;100
bank10;2020-02-14;USD;0,318902688;EFFR O/N;200
bank11;2020-02-14;USD;-3931377,538;TGCR O/N;0
bank12;2020-02-14;USD;18478,9205;OBFR O/N;0
bank13;2020-02-14;ISK;325273993,5;REIBOR O/N;-100
bank14;2020-02-14;EUR;0;ESTR O/N;100
bank15;2020-02-14;USD;0,383564953;SOFR O/N;200
bank16;2020-02-14;USD;-5592790,213;BGCR O/N;0
bank17;2020-02-14;USD;25574,21312;EFFR O/N;0
bank18;2020-02-14;USD;294391964,1;TGCR O/N;-100
bank19;2020-02-14;USD;0;OBFR O/N;100
bank20;2020-02-14;ISK;0,249532017;REIBOR O/N;200
bank1;2020-02-15;USD;-7171538,632;SOFR O/N;0
bank2;2020-02-15;USD;33659,21134;BGCR O/N;0
bank3;2020-02-15;USD;245857871,4;EFFR O/N;-100
bank4;2020-02-15;USD;0;TGCR O/N;100
bank5;2020-02-15;USD;0,373558604;OBFR O/N;200
bank6;2020-02-15;ISK;-9917754,682;REIBOR O/N;0
bank7;2020-02-15;EUR;27849,79226;ESTR O/N;0
bank8;2020-02-15;USD;356333992,4;SOFR O/N;-100
bank9;2020-02-15;USD;0;BGCR O/N;100
bank10;2020-02-15;USD;0,318902688;EFFR O/N;200
bank11;2020-02-15;USD;-3990348,201;TGCR O/N;0
bank12;2020-02-15;USD;18478,9205;OBFR O/N;0
